,SMILES,set,SMILES_canonical,novel
1138,CCCOc1ccc(C(=O)Nc2nc(N)c(=O)n(CCCCCNCc3ccco3)c2C(=O)c2cncs2)cc1F.Cl,prior,CCCOc1ccc(C(=O)Nc2nc(N)c(=O)n(CCCCCNCc3ccco3)c2C(=O)c2cncs2)cc1F.Cl,1
1141,O=C(CN(S)C(=O)NC1CCOC1)c1ccccc1F,prior,O=C(CN(S)C(=O)NC1CCOC1)c1ccccc1F,1
1142,CC(=O)Oc1ccccc1CNCc1nc2ccccc2n(-c2ccccc2)c1=O,prior,CC(=O)Oc1ccccc1CNCc1nc2ccccc2n(-c2ccccc2)c1=O,1
1144,Cc1cc(NC(=O)c2cc(Cl)cc(F)c2)cc(CN2CCC(=O)N(C(=O)CCCOC(=O)c3ccccc3)[C@H](O)[C@]2(C)CC)c1,prior,CC[C@@]1(C)[C@@H](O)N(C(=O)CCCOC(=O)c2ccccc2)C(=O)CCN1Cc1cc(C)cc(NC(=O)c2cc(F)cc(Cl)c2)c1,1
1145,O=C(Cc1ccccc1)c1cc(Cl)cc(O)c1,prior,O=C(Cc1ccccc1)c1cc(O)cc(Cl)c1,1
1146,COc1cc(C(=O)NCCCc2ccc(-c3oc(N)c(C)c3C)cc2)ccc1O,prior,COc1cc(C(=O)NCCCc2ccc(-c3oc(N)c(C)c3C)cc2)ccc1O,1
1147,CC(C)(C)CCc1ccc(CN2CCN(Cc3ccc(C(C)(C)C)cc3)CC2)cc1,prior,CC(C)(C)CCc1ccc(CN2CCN(Cc3ccc(C(C)(C)C)cc3)CC2)cc1,1
1148,COCCOc1ccc(S(=O)(=O)Nc2ccc(C)cc2C)cc1,prior,COCCOc1ccc(S(=O)(=O)Nc2ccc(C)cc2C)cc1,1
1151,Cc1ccc2c(c1)[C@H](C)Nc1cc(OC)c(OC)cc1OC2,prior,COc1cc2c(cc1OC)OCc1ccc(C)cc1[C@H](C)N2,1
1152,CCC(C)(C)NCc1ccc(S(C)(=O)=O)cc1,prior,CCC(C)(C)NCc1ccc(S(C)(=O)=O)cc1,1
1153,CC(C)CCCCCCCO[C@H]([C@@H]1CN(C)CC1)NC[C@H](O)c1cnc2ccccc2c1.Cl,prior,CC(C)CCCCCCCO[C@@H](NC[C@H](O)c1cnc2ccccc2c1)[C@H]1CCN(C)C1.Cl,1
1155,O=C(N[C@H](COC(=O)N1CCN(c2cccc(Cl)c2)CC1)CC1CC1)CC(=O)c1cccc(OC)c1,prior,COc1cccc(C(=O)CC(=O)N[C@H](COC(=O)N2CCN(c3cccc(Cl)c3)CC2)CC2CC2)c1,1
1156,Cc1ccc(CN2CCN(CCOCc3ccccc3)CC2)cc1OC,prior,COc1cc(CN2CCN(CCOCc3ccccc3)CC2)ccc1C,1
1157,O=P(C)(O)C(N)=O,prior,CP(=O)(O)C(N)=O,1
1159,COc1cccc(CN(S(=O)(=O)c2ccc(OC)cc2)c2nnc(N3CCCC3)nc2-c2ccccc2)c1,prior,COc1ccc(S(=O)(=O)N(Cc2cccc(OC)c2)c2nnc(N3CCCC3)nc2-c2ccccc2)cc1,1
1160,Cc1cc(O[C@@H]2CCNC2)ncc1NCCNC(C)(C)c1ccc(Cl)cc1Cl,prior,Cc1cc(O[C@@H]2CCNC2)ncc1NCCNC(C)(C)c1ccc(Cl)cc1Cl,1
1161,CC1(C)Cc2c(n1CCN1CCCCCC2)n1CCN(C)CCCO,prior,CN(CCCO)CCN1C2=C3CCCCCCN1CCN2C(C)(C)C3,1
1163,Cc1cccc(-c2cnc(O)cc2CC(F)(F)F)c1,prior,Cc1cccc(-c2cnc(O)cc2CC(F)(F)F)c1,1
1164,CCCNC(=O)NCc1ccc(S(=O)(=O)N2CCOCC2)cc1,prior,CCCNC(=O)NCc1ccc(S(=O)(=O)N2CCOCC2)cc1,1
1166,CCCN(CCC)Cc1ccc(CNC(C)=O)cc1OC,prior,CCCN(CCC)Cc1ccc(CNC(C)=O)cc1OC,1
1167,Cc1ccc(-c2nnc(Cc3ccccc3)cc2C2(C)SCCC2)s1,prior,Cc1ccc(-c2nnc(Cc3ccccc3)cc2C2(C)CCCS2)s1,1
1168,Cc1ccc(OCC(=O)NCC(=O)NC2CCCCC2)cc1,prior,Cc1ccc(OCC(=O)NCC(=O)NC2CCCCC2)cc1,1
1169,COc1cccc(CCN2CCN3CCCC3C2)c1C,prior,COc1cccc(CCN2CCN3CCCC3C2)c1C,1
1170,CCCNC(=O)OCCOc1ccc(S(=O)(=O)N2CCCC2)cc1,prior,CCCNC(=O)OCCOc1ccc(S(=O)(=O)N2CCCC2)cc1,1
1171,COCCN(CCC)c1cccc(C(=O)N2CCC(Oc3ccccc3)CC2)c1,prior,CCCN(CCOC)c1cccc(C(=O)N2CCC(Oc3ccccc3)CC2)c1,1
1172,Nc1ncc2c(=O)n(C)c(=O)n3ccnc3cc12,prior,Cn1c(=O)c2cnc(N)c-2cc2nccn2c1=O,1
1173,COc1ccccc1C(NC(=O)[C@@H](N)Cc1ccccc1)C(C)C,prior,COc1ccccc1C(NC(=O)[C@@H](N)Cc1ccccc1)C(C)C,1
1174,CN(c1ccc(C(=O)OC)cc1)N(C(=O)OCC)C[C@@H]1CCN(C(=O)Oc2cccc(C(=O)O)c2)C(=O)C1,prior,CCOC(=O)N(C[C@@H]1CCN(C(=O)Oc2cccc(C(=O)O)c2)C(=O)C1)N(C)c1ccc(C(=O)OC)cc1,1
1175,CC(C)CCCCCNc1ccc(N2CCN(c3ccc(Cl)cc3)CC2)cc1,prior,CC(C)CCCCCNc1ccc(N2CCN(c3ccc(Cl)cc3)CC2)cc1,1
1176,CN(CCCCNC(=O)c1cc(F)cc(Cl)c1)c1cnccc1C,prior,Cc1ccncc1N(C)CCCCNC(=O)c1cc(F)cc(Cl)c1,1
1177,COCC(O)(Cc1ccc2c(c1)N1CCC(CC2)C(=O)NCC1)c1ccccc1,prior,COCC(O)(Cc1ccc2c(c1)N1CCNC(=O)C(CC2)CC1)c1ccccc1,1
1178,CCN(CC)C(C)c1ccccc1O[C@@H]1O[C@@H](CO)C2C(=O)[C@]3(OCC[C@@H](C)C3)C1CC2,prior,CCN(CC)C(C)c1ccccc1O[C@@H]1O[C@@H](CO)C2CCC1[C@]1(C[C@H](C)CCO1)C2=O,1
1179,CC(C)(C)[C@@H](Cc1ccccc1)N[C@@H](Cc1cccc(O)c1)[C@H](O)C(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc(C(C)(C)C)cc1.O=C(O)C(F)(F)F,prior,CC(C)(C)c1ccc(NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](O)[C@H](Cc2cccc(O)c2)N[C@H](Cc2ccccc2)C(C)(C)C)cc1.O=C(O)C(F)(F)F,1
1180,N=C(N)c1ccc(C2CCCN2CC(=O)NC2CCCCC2)cc1,prior,N=C(N)c1ccc(C2CCCN2CC(=O)NC2CCCCC2)cc1,1
1181,CC(=O)N(Cc1cccs1)c1nc2ccccc2n1CCCCCCCNC(=O)CCCCCCO,prior,CC(=O)N(Cc1cccs1)c1nc2ccccc2n1CCCCCCCNC(=O)CCCCCCO,1
1182,C[C@@]12CC[C@]3(O)CC(=O)C(C)(C)CC[C@@]2(C)C[C@]3(C)NC1=O,prior,CC1(C)CC[C@@]2(C)C[C@]3(C)NC(=O)[C@@]2(C)CC[C@]3(O)CC1=O,1
1183,C[C@H](NC(=O)OCc1ccc(C(=O)O)cc1Cl)C(Cl)(Cl)Cl,prior,C[C@H](NC(=O)OCc1ccc(C(=O)O)cc1Cl)C(Cl)(Cl)Cl,1
1185,O=S(=O)(CO)CCC1(CC(=O)c2ccco2)C(=O)OC1,prior,O=C(CC1(CCS(=O)(=O)CO)COC1=O)c1ccco1,1
1186,CN(C)CCOc1ccc(CNC(=O)C2CCCC2)cc1,prior,CN(C)CCOc1ccc(CNC(=O)C2CCCC2)cc1,1
1187,CC(C)(C)C(=O)N[C@@H](Cc1ccc(C)cc1)C(=O)O,prior,Cc1ccc(C[C@H](NC(=O)C(C)(C)C)C(=O)O)cc1,1
1188,CC(C)(CCCO)c1ccc(C(=O)NCc2ccccc2)cc1,prior,CC(C)(CCCO)c1ccc(C(=O)NCc2ccccc2)cc1,1
1189,CC(C(=O)Nc1noc(C2CCN(c3ccc(OC(F)F)cc3)CC2)n1)C(=O)Nc1cccnc1,prior,CC(C(=O)Nc1cccnc1)C(=O)Nc1noc(C2CCN(c3ccc(OC(F)F)cc3)CC2)n1,1
1190,O=C(O)c1cnc(-c2ccccc2)s1,prior,O=C(O)c1cnc(-c2ccccc2)s1,1
1191,CCCC(=O)N[C@@H](CCC(=O)N[C@@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)O,prior,CCCC(=O)N[C@@H](CCC(=O)N[C@@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)O,1
1192,CN(C)c1ccc(C2c3ccccc3C[C@H](NC(=O)CCCOCCN(C)C)CC2)o1,prior,CN(C)CCOCCCC(=O)N[C@@H]1CCC(c2ccc(N(C)C)o2)c2ccccc2C1,1
1193,COc1cccc(C(O)C(=O)NCc2ccc(C(F)(F)F)cc2)c1,prior,COc1cccc(C(O)C(=O)NCc2ccc(C(F)(F)F)cc2)c1,1
1194,O=C1NC(=S)NC(CC(=O)NCC(=O)O)C1=O,prior,O=C(O)CNC(=O)CC1NC(=S)NC(=O)C1=O,1
1195,O=C(NC(Cc1cccc(Cl)c1)c1ccc(-c2ccccc2)cc1)Cc1cccc(Cl)c1,prior,O=C(Cc1cccc(Cl)c1)NC(Cc1cccc(Cl)c1)c1ccc(-c2ccccc2)cc1,1
1196,CN1CCC(Nc2cc(C)[nH]c2C)CC1,prior,Cc1cc(NC2CCN(C)CC2)c(C)[nH]1,1
1197,CNC(=O)N1C(=O)N(C)C(C(=O)c2ccccc2OC)CC1,prior,CNC(=O)N1CCC(C(=O)c2ccccc2OC)N(C)C1=O,1
1198,CC1CCN(C(=S)Nc2ccccc2Cl)CC1,prior,CC1CCN(C(=S)Nc2ccccc2Cl)CC1,1
1200,O=C(N[C@H](CCCCCCNC(=O)c1ccccn1)C(=O)Nc1ccc(Cl)cc1)c1nn([C@H]2CCCC2)c2c(C(=O)OC)cccc2c1=O,prior,COC(=O)c1cccc2c(=O)c(C(=O)N[C@H](CCCCCCNC(=O)c3ccccn3)C(=O)Nc3ccc(Cl)cc3)nn(C3CCCC3)c12,1
1202,COC(=O)c1ccc(CCCNC(=O)CN2CCN(c3ccccc3)CC2)cc1,prior,COC(=O)c1ccc(CCCNC(=O)CN2CCN(c3ccccc3)CC2)cc1,1
1204,CCOCCn1c(=O)[nH]c2c1cc(COCCCCCCCCC(=O)O)[C@@H](C)NC2=O,prior,CCOCCn1c2c([nH]c1=O)C(=O)N[C@H](C)C(COCCCCCCCCC(=O)O)=C2,1
1205,O=C(Nc1ccc(C(C)(C)C)cc1F)c1ccc(Oc2c(N)c(N)nn2-c2ccccc2)cc1,prior,CC(C)(C)c1ccc(NC(=O)c2ccc(Oc3c(N)c(N)nn3-c3ccccc3)cc2)c(F)c1,1
1206,Cc1ccc(S(=O)(=O)N2CCN(CCCNC(=O)[C@H](Cc3ccc(F)cc3)C(=O)N3CCCCC3)CC2)c(C)c1,prior,Cc1ccc(S(=O)(=O)N2CCN(CCCNC(=O)[C@H](Cc3ccc(F)cc3)C(=O)N3CCCCC3)CC2)c(C)c1,1
1207,O=C(O)[C@@H]1Cc2c(cc(Nc3ccccc3C)c(N)n2)C1,prior,Cc1ccccc1Nc1cc2c(nc1N)C[C@@H](C(=O)O)C2,1
1208,CC(C)CN(C(=O)CC(C)CC)Cc1cc(-c2c(C)[nH]c(=O)[nH]2)cc(O)n1,prior,CCC(C)CC(=O)N(Cc1cc(-c2[nH]c(=O)[nH]c2C)cc(O)n1)CC(C)C,1
1210,Cc1ccc(C(N)=O)c(Cl)c1C(=O)OCC(=O)O,prior,Cc1ccc(C(N)=O)c(Cl)c1C(=O)OCC(=O)O,1
1211,CC(=O)NC1c2c(c3ccccc3[nH]2)CCN1C(=O)c1ccc(C#N)cc1,prior,CC(=O)NC1c2[nH]c3ccccc3c2CCN1C(=O)c1ccc(C#N)cc1,1
1212,Cc1ccc(-c2cnc3ccccc3c2)cc1N1CCN(C)CC1,prior,Cc1ccc(-c2cnc3ccccc3c2)cc1N1CCN(C)CC1,1
1213,O=C(NSc1ccccc1C)N1CCCC1,prior,Cc1ccccc1SNC(=O)N1CCCC1,1
1214,CN1C(=O)c2cccc(N(C)C(C)C)c2CC(=O)O1,prior,CC(C)N(C)c1cccc2c1CC(=O)ON(C)C2=O,1
1215,COC(=O)CN([C@H]1C(=O)CC(N)(C(=O)N(C)c2ccc(Cl)cn2)C1)c1ccccc1,prior,COC(=O)CN(c1ccccc1)[C@@H]1CC(N)(C(=O)N(C)c2ccc(Cl)cn2)CC1=O,1
1216,CC(=O)OCCCCOC(=O)C(C)(C)C(=O)O,prior,CC(=O)OCCCCOC(=O)C(C)(C)C(=O)O,1
1217,CC(CO)NC(=O)[C@@H](N)CCCCCCCCC(=O)c1c(Cl)cc(Cl)cc1C#Cn1cnc2c1ncn2Cc1ccccc1,prior,CC(CO)NC(=O)[C@@H](N)CCCCCCCCC(=O)c1c(Cl)cc(Cl)cc1C#Cn1cnc2c1ncn2Cc1ccccc1,1
1218,COc1ccc(-c2cc(CNc3cncc(NC(=O)OC)c3)nn2-c2ccccc2OC)c2ccccc12,prior,COC(=O)Nc1cncc(NCc2cc(-c3ccc(OC)c4ccccc34)n(-c3ccccc3OC)n2)c1,1
1219,CC1(C)C(=O)OC2(CCN(C(=O)c3ccc(Cl)cc3)CC2)C1=O,prior,CC1(C)C(=O)OC2(CCN(C(=O)c3ccc(Cl)cc3)CC2)C1=O,1
1221,O=C(NCC1c2ccccc2C1=O)Nc1cccc(C)c1,prior,Cc1cccc(NC(=O)NCC2C(=O)c3ccccc32)c1,1
1222,COCCN1C(=O)C(=NNC(=O)c2ccsc2)CC1,prior,COCCN1CCC(=NNC(=O)c2ccsc2)C1=O,1
1223,CCOC(=O)C1(SCCN)C(=O)c2ccccc21,prior,CCOC(=O)C1(SCCN)C(=O)c2ccccc21,1
1224,FCc1cc(-c2n[nH]c(Cl)c2)cc2c1C(NC(=O)Nc1ccccc1F)CN2Cc1ccc(Cl)cc1,prior,O=C(Nc1ccccc1F)NC1CN(Cc2ccc(Cl)cc2)c2cc(-c3cc(Cl)[nH]n3)cc(CF)c21,1
1225,Oc1ccc(Sc2cccc(NC(=O)c3ccc(Cl)cc3)n2)cc1,prior,O=C(Nc1cccc(Sc2ccc(O)cc2)n1)c1ccc(Cl)cc1,1
1226,COC(=O)c1ccccc1C(=O)NC1CCN(CCN2CCN(Cc3ccc(Oc4ccc(F)cc4)cc3)CC2)CC1,prior,COC(=O)c1ccccc1C(=O)NC1CCN(CCN2CCN(Cc3ccc(Oc4ccc(F)cc4)cc3)CC2)CC1,1
1228,NC(=O)N1CCCN(C(=O)c2nnnn2-c2ccccc2)CC1,prior,NC(=O)N1CCCN(C(=O)c2nnnn2-c2ccccc2)CC1,1
1230,CCCCc1ncc(C(C)C)o1,prior,CCCCc1ncc(C(C)C)o1,1
1233,N=C(N)CCN1CCN(Cc2ccccc2)CC1,prior,N=C(N)CCN1CCN(Cc2ccccc2)CC1,1
1234,Cc1c[nH]o1,prior,Cc1c[nH]o1,1
1235,CC(C)(C)C(=O)NCCc1ccc2nc(NC3CCCC3)nc(-c3ccccc3)c2n1,prior,CC(C)(C)C(=O)NCCc1ccc2nc(NC3CCCC3)nc(-c3ccccc3)c2n1,1
1238,COC(=O)c1ccc(-c2nn[nH]c2Cl)cc1C(O)c1ccccc1,prior,COC(=O)c1ccc(-c2nn[nH]c2Cl)cc1C(O)c1ccccc1,1
1239,CC(=O)Nc1ccccc1S(=O)(=O)N1N=C(CCCN(C)C(C(=O)O)c2cc(Cl)ccc2F)CC1,prior,CC(=O)Nc1ccccc1S(=O)(=O)N1CCC(CCCN(C)C(C(=O)O)c2cc(Cl)ccc2F)=N1,1
1241,Cc1ccc(C(=O)O)cc1O[C@@H]1O[C@@H](n2ccnc2)[C@@H](Nc2cccc(C#N)c2)[C@@H]1CNC(=O)C(N)=O,prior,Cc1ccc(C(=O)O)cc1O[C@@H]1O[C@@H](n2ccnc2)[C@@H](Nc2cccc(C#N)c2)[C@@H]1CNC(=O)C(N)=O,1
1242,O=C(NCc1ccccc1)CCCC(=O)N1CCN(Cc2ccc(Cl)cc2)CC1,prior,O=C(CCCC(=O)N1CCN(Cc2ccc(Cl)cc2)CC1)NCc1ccccc1,1
1243,CC(=O)N1CCN(C)CC1C(Cc1ccccc1)N1CCCC1,prior,CC(=O)N1CCN(C)CC1C(Cc1ccccc1)N1CCCC1,1
1244,CCOC1=Nc2cc(F)c(C)cc2C(=O)NC1,prior,CCOC1=Nc2cc(F)c(C)cc2C(=O)NC1,1
1246,Cc1c[nH]cn1,prior,Cc1c[nH]cn1,1
1247,CCC(=O)N1CC[C@@H]2C(=O)[N+](C(=O)c3ccc(F)cc3)N21,prior,CCC(=O)N1CC[C@@H]2C(=O)[N+](C(=O)c3ccc(F)cc3)N21,1
1248,O=C(NCCN1C(=O)N(Cc2cccc(F)c2)C(=O)N(C)C1=O)NCc1ccccc1,prior,Cn1c(=O)n(CCNC(=O)NCc2ccccc2)c(=O)n(Cc2cccc(F)c2)c1=O,1
1249,CCOC(=O)C(=O)N1CCC(CCCCCC2CC2)C1=O,prior,CCOC(=O)C(=O)N1CCC(CCCCCC2CC2)C1=O,1
1250,COCC(C)NC(=O)c1ccccc1C(=O)OC(C(=O)OCc1ccc(Cl)c(Cl)c1)Cc1ccccc1,prior,COCC(C)NC(=O)c1ccccc1C(=O)OC(Cc1ccccc1)C(=O)OCc1ccc(Cl)c(Cl)c1,1
1251,COc1cccc2c1O[C@H]1CC(C)(C)[C@H]2C(=O)N[C@@H](CCCNC(=O)c2cn(C)c(=O)[nH]2)C1,prior,COc1cccc2c1O[C@@H]1C[C@H](CCCNC(=O)c3cn(C)c(=O)[nH]3)NC(=O)[C@@H]2C(C)(C)C1,1
1252,COc1ccc(-c2snnc2-c2ccccc2Oc2ccc(C)cc2)cc1,prior,COc1ccc(-c2snnc2-c2ccccc2Oc2ccc(C)cc2)cc1,1
1253,CC(OC)CN(CCO)C(=O)N(c1cccc(Cl)c1)c1ccc(F)c(Cl)c1,prior,COC(C)CN(CCO)C(=O)N(c1cccc(Cl)c1)c1ccc(F)c(Cl)c1,1
1254,CCCCCCCCCCCCCCCCCCCCNC(=O)N(C)CC,prior,CCCCCCCCCCCCCCCCCCCCNC(=O)N(C)CC,1
1256,CN(C)CCNC(=O)C1CC(=O)N(C)C1=O,prior,CN(C)CCNC(=O)C1CC(=O)N(C)C1=O,1
1257,CCC(NC(=O)C(=O)Nc1ccccc1)[C@H]1CCCCC1,prior,CCC(NC(=O)C(=O)Nc1ccccc1)C1CCCCC1,1
1258,Cc1cc2c(cc(C(=O)c3ccc(C)cc3)c1=O)C2=O,prior,Cc1ccc(C(=O)c2cc3c(=O)c3cc(C)c2=O)cc1,1
1260,O=C(O)CC(NC(=O)C1=C(C)NC(=O)c2c(C(=O)O)cccc21)Nc1ncnc(O)c1F,prior,Cc1[nH]c(=O)c2c(C(=O)O)cccc2c1C(=O)NC(CC(=O)O)Nc1ncnc(O)c1F,1
1261,O=S(=O)(c1ccccc1Cl)N1CCN(c2cccc(C(F)(F)F)c2)CC1,prior,O=S(=O)(c1ccccc1Cl)N1CCN(c2cccc(C(F)(F)F)c2)CC1,1
1262,O=C1c2cc(OC(=O)C(N)c3ccc(Cl)c(Cl)c3)c(CC(=S)NC(C)=O)c(O)c2C1=O,prior,CC(=O)NC(=S)Cc1c(OC(=O)C(N)c2ccc(Cl)c(Cl)c2)cc2c(=O)c(=O)c2c1O,1
1263,CNC(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,prior,CNC(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,1
1264,COc1ccc(CN(Cc2cc(F)ccc2)C(C)C)cc1,prior,COc1ccc(CN(Cc2cccc(F)c2)C(C)C)cc1,1
1265,Cc1ccc(N2CC(CNc3cncc4ncc(Cl)cc34)CC2)cc1Cl,prior,Cc1ccc(N2CCC(CNc3cncc4ncc(Cl)cc34)C2)cc1Cl,1
1267,O=C1c2ccc(Cl)cc2-c2ccc(-c3ccccc3C)cc21,prior,Cc1ccccc1-c1ccc2c(c1)C(=O)c1ccc(Cl)cc1-2,1
1268,O=C1NCC2(CC1)c1cc(-c3ccc(OCCCCN(C)C)cc3)cc(C)c12,prior,Cc1cc(-c2ccc(OCCCCN(C)C)cc2)cc2c1C21CCC(=O)NC1,1
1269,Cc1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cn1,prior,Cc1ccc(Oc2ccc(C(=O)O)c(C(=O)O)c2)cn1,1
1270,CCCN(c1cnc(Cl)cc1Cl)C1CCN(S(=O)(=O)c2ccccc2)CC1,prior,CCCN(c1cnc(Cl)cc1Cl)C1CCN(S(=O)(=O)c2ccccc2)CC1,1
1271,COc1cc(OC(C)C)c(Cl)cc1C(C)=O,prior,COc1cc(OC(C)C)c(Cl)cc1C(C)=O,1
1273,O=C(Oc1ccc(CN)cc1)c1ccccc1,prior,NCc1ccc(OC(=O)c2ccccc2)cc1,1
1274,O=C(COc1cccnc1)N1CCN(C(=O)CC2CC2)CC1,prior,O=C(COc1cccnc1)N1CCN(C(=O)CC2CC2)CC1,1
1275,Cc1ccc(CN2CCC(c3ccc(OC(F)(F)F)c(Cl)c3)CC2)c(C(=O)C(F)(F)F)c1,prior,Cc1ccc(CN2CCC(c3ccc(OC(F)(F)F)c(Cl)c3)CC2)c(C(=O)C(F)(F)F)c1,1
1276,CC1CC(=N)NC(=O)N1C[C@@H]1CCCCN1CCOCCCOc1ccccc1,prior,CC1CC(=N)NC(=O)N1C[C@@H]1CCCCN1CCOCCCOc1ccccc1,1
1277,COc1ccc(S(=O)(=O)NCCNCCCCCNC(=O)c2ccccc2F)cc1,prior,COc1ccc(S(=O)(=O)NCCNCCCCCNC(=O)c2ccccc2F)cc1,1
1278,CCC(=O)C(=O)N1CCCCN1CCNC(=O)c1ccc(Cl)cc1,prior,CCC(=O)C(=O)N1CCCCN1CCNC(=O)c1ccc(Cl)cc1,1
1279,COP(=O)([O-])c1ccc(CCN2CCOCC2)cc1C,prior,COP(=O)([O-])c1ccc(CCN2CCOCC2)cc1C,1
1280,O=c1[nH]c(C(=O)Nc2cnccc2)nc(NC2CCCCC2)c1-c1ccc(Br)cc1,prior,O=C(Nc1cccnc1)c1nc(NC2CCCCC2)c(-c2ccc(Br)cc2)c(=O)[nH]1,1
1281,COC(=O)CNC(=O)COC(=O)C1CCN1CCOc1cccs1,prior,COC(=O)CNC(=O)COC(=O)C1CCN1CCOc1cccs1,1
1283,N=C(N)N1CCN(c2nnc(NC(=O)C(C)N3CCCCC3)o2)CC1,prior,CC(C(=O)Nc1nnc(N2CCN(C(=N)N)CC2)o1)N1CCCCC1,1
1284,O=C1N(CC(=O)c2c(Cl)c(F)c(F)cc2F)CCCC1,prior,O=C(CN1CCCCC1=O)c1c(F)cc(F)c(F)c1Cl,1
1285,CN(C(=O)C1CCCC2(CC1)CCC2)c1ccccc1,prior,CN(C(=O)C1CCCC2(CCC2)CC1)c1ccccc1,1
1286,O=C(OCCNC(=O)C1CCCCC1)NC1CCCC1,prior,O=C(NC1CCCC1)OCCNC(=O)C1CCCCC1,1
1287,Nc1ccc(CN2CCN(c3ccc(N(C)C)cc3)CC2)cc1,prior,CN(C)c1ccc(N2CCN(Cc3ccc(N)cc3)CC2)cc1,1
1290,COc1ccccc1CCCN(C(=O)CCCc1ccccc1)c1cccs1,prior,COc1ccccc1CCCN(C(=O)CCCc1ccccc1)c1cccs1,1
1291,N#Cc1ccc(Nc2nc(N)nc(N)n2)cc1,prior,N#Cc1ccc(Nc2nc(N)nc(N)n2)cc1,1
1292,Cc1nc2cccnc2o1,prior,Cc1nc2cccnc2o1,1
1293,CN(C)CCN(CC(F)(F)F)C(N)=O,prior,CN(C)CCN(CC(F)(F)F)C(N)=O,1
1294,Cc1cc(C)cc(O)c1C,prior,Cc1cc(C)c(C)c(O)c1,1
1295,COc1ccc2c(c1)NC(=S)NCC(O)CN2C,prior,COc1ccc2c(c1)NC(=S)NCC(O)CN2C,1
1297,CCNC(=O)Nc1ccc(Cl)cc1,prior,CCNC(=O)Nc1ccc(Cl)cc1,1
1298,COCCNc1ncnc2oc(N3CCCCC3)cc12,prior,COCCNc1ncnc2oc(N3CCCCC3)cc12,1
1299,CN(C)C(=O)NCCCCc1ccc(CN2CCN(CCc3cnccn3)CC2)c(C(=O)O)c1,prior,CN(C)C(=O)NCCCCc1ccc(CN2CCN(CCc3cnccn3)CC2)c(C(=O)O)c1,1
1300,Nc1ccc2ccnc(OC)c2c1,prior,COc1nccc2ccc(N)cc12,1
1301,COc1ccccc1C(c1ccc(Cl)cc1)N1CCN(C(=O)c2cnc(C)c(-c3ccccc3)c2)CC1,prior,COc1ccccc1C(c1ccc(Cl)cc1)N1CCN(C(=O)c2cnc(C)c(-c3ccccc3)c2)CC1,1
1302,Cc1ccc(S(=O)(=O)N2CCCCCNC2)cc1,prior,Cc1ccc(S(=O)(=O)N2CCCCCNC2)cc1,1
1303,COc1cn(C(=O)COc2ccc(C(O)c3cc(C(F)(F)F)ccc3Cl)cc2)cc1,prior,COc1ccn(C(=O)COc2ccc(C(O)c3cc(C(F)(F)F)ccc3Cl)cc2)c1,1
1304,O=C(c1cc(F)c(F)c(F)c1)c1cc(CN(C)C)nc(-c2ccccc2)c1,prior,CN(C)Cc1cc(C(=O)c2cc(F)c(F)c(F)c2)cc(-c2ccccc2)n1,1
1305,CCCCN(CCC)CC(=O)Nc1ccc(C)cc1,prior,CCCCN(CCC)CC(=O)Nc1ccc(C)cc1,1
1307,COc1ccc(S(=O)(=O)N2CCOCC2=O)cc1C,prior,COc1ccc(S(=O)(=O)N2CCOCC2=O)cc1C,1
1308,NC(CCc1ccc(O)cc1)[C@H](C)C,prior,CC(C)C(N)CCc1ccc(O)cc1,1
1310,Nc1ncc(C(F)(F)F)nn1,prior,Nc1ncc(C(F)(F)F)nn1,1
1311,CC(Oc1cccc(F)c1)N(CC(=O)NCCCCc1ccc(Cl)cc1)c1cccc(Cl)c1,prior,CC(Oc1cccc(F)c1)N(CC(=O)NCCCCc1ccc(Cl)cc1)c1cccc(Cl)c1,1
1313,COCCCC(=O)Nc1ccc(NC(=O)c2ccc(F)cc2C)cc1Oc1c(-c2ccc(F)cc2)cn(-c2ccc(F)cc2C)c1C,prior,COCCCC(=O)Nc1ccc(NC(=O)c2ccc(F)cc2C)cc1Oc1c(-c2ccc(F)cc2)cn(-c2ccc(F)cc2C)c1C,1
1315,Fc1ccc(CC2CCCN(n3c(Cl)c4cc(Cl)ccc4n3)C2)cc1,prior,Fc1ccc(CC2CCCN(n3nc4ccc(Cl)cc4c3Cl)C2)cc1,1
1316,FC(F)(F)c1ccc2c(c1)NC1=C(CCN3C(=O)OCCN3C)c1C2=O,prior,CN1CCOC(=O)N1CCC1=C2Nc3cc(C(F)(F)F)ccc3C(=O)C12,1
1318,N#SCCCCNS(=O)(=O)c1cc(-c2ccc(F)cc2)nc2cc(C#N)c(Cl)cc2c1=O,prior,N#Cc1cc2nc(-c3ccc(F)cc3)cc(S(=O)(=O)NCCCCS#N)c(=O)c2cc1Cl,1
1319,Nc1ccc(S(=O)(=O)N[C@H]2CCN3CC[C@H]3C2)s1,prior,Nc1ccc(S(=O)(=O)N[C@H]2CCN3CC[C@H]3C2)s1,1
